"week","year","childfever","coldvsflu","cough","delsymcoughsuppressant","delsymcoughsyrup","drycough","feverrashinfant","flu","fluincubationperiod","flumedicine","flusymptoms","fluvscold","influenza","influenzab","influenzabsymptoms","influenzasymptoms","lowgradefever","naturalcoughremedies","productivecough","stomachfluincubationperiod","swineflu","tamiflusideeffects","therafluingredients","vickscoughdrops","wetcough"
14,2012,0.190406516857143,0.359122246142857,10.2279694495714,0.667039380142857,0.216544159142857,3.53713628,0.0555151407142857,13.9881882271429,0.424731264857143,0.232637008428571,25.5228086385714,0.280935776,18.0745831414286,6.11409849228571,0.951996203428571,4.30473488128571,1.72639921071429,0.387226931571429,0.404242366,0.586155695714286,5.74414473585714,1.97825607442857,0.485710384714286,0.253963633285714,0.303271328428571
15,2012,0.308076861714286,0.714384213857143,14.8338005514286,0.108687888142857,0.144289039,3.35930840914286,0.0337105621428571,13.47837753,0.161263790142857,0.262760381857143,24.2922959385714,0.358548124,15.2020894371429,7.57266918185714,0.787148258857143,3.39414216428571,1.432580515,0.552398320857143,0.632892614714286,0.453360963285714,6.20687271814286,2.18093824314286,0.422817567142857,0.0767418464285714,0.407306389285714
16,2012,0.217465694857143,0.488986990285714,10.1921189835714,0.0948319092857143,0.259329077,4.19290777328571,0.0277280814285714,12.7897075471429,0.133044991714286,0.401039531428571,23.3788842457143,0.221360887714286,17.69468899,8.62687339914286,0.894413511857143,3.46568027742857,2.24477442914286,0.567534283571429,0.571548071285714,0.641801067714286,7.07160229614286,1.58741823642857,0.572978468857143,0.152688938142857,0.286190867428571
17,2012,0.232454501,0.522500755,11.3210820185714,0.199743591857143,0.276958764,3.856737515,0.0706216557142857,13.2728318242857,0.548160783571429,0.276382045142857,23.3306804328571,0.241414964142857,17.1803932014286,9.01201939685714,0.759007646857143,3.37724052471429,2.22096117642857,0.469532717142857,0.617019097,0.672922131285714,6.493925032,1.17053212014286,0.381413080571429,0.131794624428571,0.211674046
18,2012,0.308489270857143,0.461019829714286,10.9789979691429,0.165115973,0.276034241428571,4.69715351842857,0.0393686567142857,11.9080943657143,0.161963053142857,0.291475324714286,22.2515715842857,0.281344505714286,19.02910004,7.684534943,0.545885657714286,3.13980184028571,2.38027986385714,0.651882669571429,0.957783090857143,0.386187760571429,8.18749863357143,1.24649828857143,0.63602662,0.201683653,0.329252435857143
19,2012,0.188309105714286,0.506023835571429,12.3315728728571,0.126301572285714,0.183459772571429,4.19040712185714,0.0320425155714286,12.3630634685714,0.158473705285714,0.191393291571429,19.8668749342857,0.366772927714286,18.20415972,10.177631638,0.653760393571429,3.321182047,2.24131189214286,0.529059359142857,0.705958955428571,0.963578780285714,7.59500116171429,1.23996630014286,0.696504853571429,0.260346840857143,0.376810286857143
20,2012,0.294530310571429,0.516322715428571,12.2329852457143,0.264559726571429,0.15207478,5.25206265128571,0,12.9816287942857,0.299417559428571,0.273998173285714,21.0994708471429,0.0881064945714286,17.1755159685714,8.55874696785714,0.959977095714286,2.71532788142857,2.06716053057143,0.312645948,0.708212049285714,0.275623448,8.35175279257143,1.30928385757143,0.708448569285714,0.108075159714286,0.301141692428571
21,2012,0.323038301571429,0.642392729714286,13.5665823271429,0.220690343142857,0.430199277857143,4.84516466942857,0,14.6902393557143,0.334368662142857,0.0946363941428571,20.22136818,0.24830985,14.5123105771429,6.721699438,0.968941875571429,2.88240966642857,2.96593063914286,0.500790258714286,0.838681311142857,0.658150845285714,8.43547139042857,0.916055003857143,0.706504189142857,0.0121587218571429,0.541273976285714
22,2012,0.475862407571429,0.653649332,13.9653228042857,0.329200521857143,0.374158886571429,4.42605877485714,0,12.7062930442857,0.133338152857143,0.154034231428571,21.4017979657143,0.246765719285714,13.7645766081429,7.54728618728571,0.502045570714286,3.11024146985714,2.78307041057143,0.673545444428571,1.05158945585714,0.833550917142857,7.40455076828571,0.759562841285714,1.24858835157143,0.0807584214285714,0.548852455
23,2012,0.341849392571429,0.435525384714286,14.4631842742857,1.37700751271429,0.444258671428571,5.53456398342857,0.0171791127142857,12.5371045942857,0.173785468857143,0.351581229714286,20.7968134614286,0.375178417142857,13.7499948214286,6.84871973314286,0.590411768428571,1.79669877114286,3.12574192071429,0.309013645428571,0.845020472,0.787198398142857,7.82592458,0.956196184857143,0.415001977857143,0.146515095,0.354338963
24,2012,0.515229410428571,0.380274944428571,15.2588225114286,0.996779084571429,0.533987814714286,6.97229939728571,0,12.1326216657143,0.0991940484285714,0.298940738857143,20.6705027214286,0.125229198714286,11.6892396785714,7.64544849871429,0.831005428857143,3.05744512514286,3.00423635685714,0.386522993,0.953626533857143,1.50600040942857,6.42314638471429,0.465549395285714,0.568945072,0.154883008571429,0.663928096714286
25,2012,0.557945256571429,0.320688722571429,16.0027431042857,1.16818534442857,0.433862993,7.550392613,0,11.7473297314286,0.149985124428571,0.358907597571429,18.8498541228571,0.154747931142857,17.5640849914286,6.05897465442857,0.405915354142857,1.97715786714286,2.63504322057143,0.410952992,1.00717777142857,0.464241323857143,5.938565843,0.452362265571429,0.427799419571429,0.548097436142857,0.738517175285714
26,2012,0.559953127,0.410933914857143,15.7467176557143,0.589919344857143,0.459746340857143,6.91639956428571,0.0493379547142857,13.50143858,0.173028652428571,0.208313410714286,16.90555973,0.0764207835714286,17.8167853428571,5.41264297285714,0.451945925571429,1.81807457371429,2.74084863942857,0.531609832,0.794402186428571,0.694239746285714,9.23302154942857,0.526874124,0.827521143285714,0.128912231571429,0.342502400428571
27,2012,0.354576528142857,0.244756623142857,20.6068221785714,1.38496404485714,0.239895024857143,8.294395722,0.0702578541428571,13.88718197,0,0.353616132,20.8567416814286,0.193406651,10.1249392358571,3.11386611342857,0.265597031285714,1.89823882071429,3.65259302842857,0.543839061,1.141559799,0.232375770428571,7.74329839357143,0.42696295,0.437446356714286,0.198180208428571,0.398685618142857
28,2012,0.6763772705,0.1250104035,21.3608038,1.4547494585,0.0638501055,6.7411480555,0.0279824,12.395652135,0,0,18.378962395,0.035370719,11.447211365,3.895256859,0.3694568035,3.3095730555,5.698679575,0.3218598925,0.2348091995,0.0528401025,8.5855888375,0.013256458,0.8711981235,0.013488154,0.860013602
29,2012,0.548521979857143,0.324458754142857,17.6653169,1.18260956042857,0.0899460087142857,9.11101493185714,0.131563847571429,12.5529192157143,0.149709209285714,0.223259426142857,19.87968079,0.154414425285714,11.2807010271429,3.45569004885714,0.148774816142857,3.03336919628571,4.301341235,0.433365152857143,0.939938778857143,0.313084744,7.31346574514286,0.193798171428571,1.38196626842857,0.153357287142857,1.13873702571429
30,2012,0.219937709571429,0.537810826714286,20.3784755885714,1.10346127071429,0.425955386857143,9.50152753171429,0.0258309657142857,13.6479627257143,0.17700908,0.288837366857143,18.5988407,0.150077307428571,12.5284632042857,3.73252800714286,0.131084434,1.96205296542857,4.275710901,0.590161917142857,1.79308550285714,0.465573304285714,5.54288343528571,0.369163195857143,0.589789025142857,0.070452161,0.476409322428571
31,2012,0.394946295714286,0.489174165285714,15.7337623957143,0.951973065857143,0.435366208428571,7.95014911357143,0,13.0391488071429,0.259925619571429,0.348457455571429,20.4028734714286,0.121886666857143,9.33015821428571,2.11775938885714,0.155878120428571,1.72972337671429,3.29201260885714,0.497356007857143,0.741924102,0.402282815,14.0382932737143,0.689777643428571,0.619224478285714,0.167872228714286,0.478211026714286
32,2012,0.250609421714286,0.138693976571429,8.64228836442857,0.695788100857143,0.116769765571429,2.39878900585714,0,7.882483857,0.174374620428571,0.158035471142857,10.8078400157143,0.0185878871428571,5.34593753685714,1.76040093285714,0.143362925857143,0.838759927857143,1.25497642842857,0.277843267142857,1.05259999985714,0.180748962428571,53.29213281,0.323463462142857,0.355094954857143,0.220275303714286,0.304232447857143
33,2012,0.340115852142857,0.292215203571429,11.4950343257143,0.740308126428571,0.393796839571429,3.63377843428571,0,10.6183863332857,0.0864534341428572,0.122014975,14.13953725,0.168202415714286,7.66766952614286,1.75810712171429,0.133139364285714,1.25053090471429,1.92971880914286,0.504205024142857,0.621468978,0.137829006285714,37.8940413828571,0.116623797285714,0.693938911,0.165715121428571,0.343153346714286
34,2012,0.0792675355714286,0.677845150285714,11.3846855544286,0.816108985714286,0.162905641857143,3.42308762,0.0381873815714286,12.3483452114286,0.175442874571429,0.080052621,15.5710895857143,0.141423460142857,10.9289428078571,3.01106677871429,0.20001225,1.86769974642857,2.42896410885714,0.519664897714286,0.641121988428571,0.488432023428571,28.4878965214286,0.369764315,0.195323814857143,0.150433410142857,0.045337154
35,2012,0.193911993,0.534677370714286,11.5446472,0.906340835714286,0.352800129714286,4.63919279585714,0,16.2179322928571,0.0554550727142857,0.359770653428571,18.9207711585714,0.203519012,12.9946201428571,2.52702005557143,0.0561748632857143,1.58422413214286,2.25691619842857,0.260619639857143,0.868176386857143,0.436882952142857,20.8289760614286,0.417278018714286,0.279283563142857,0.133719814,0.420098032
36,2012,0.125943166142857,0.683240740142857,9.55854848914286,0.770472720571429,0.323188869714286,4.050207625,0,16.5501718557143,0.195516238428571,0.295962261857143,21.5842146257143,0.427896724,13.3217087941429,3.218566584,0.488483949142857,2.24232333785714,1.69180849914286,0.572664583,0.722497185714286,0.122392981857143,17.7609750442857,0.253347059857143,0.186229494428571,0.151003367,0.408092074571429
37,2012,0.415866446571429,0.798524238,10.0145448791429,0.788298897428571,0.216533811714286,4.44326613028571,0,16.9476584485714,0.215560559,0.475770310142857,24.6085693857143,0.492917511,14.5624476014286,3.38345913428571,0.268958127428571,2.29474597228571,2.565410008,0.781056365428571,0.731702673285714,0.179843327714286,12.1142898214286,0.577281835,0.233737854571429,0.217760848571429,0.397069468714286
38,2012,0.175631422285714,0.757892340142857,9.72363175828571,0.983777343142857,0.141269395142857,3.71527573428571,0,18.3346284585714,0.162055053,0.339235273428571,27.77661117,0.771720834571429,14.7292811728571,2.63558023328571,0.258852822857143,2.74538206457143,2.51362586842857,0.581601704142857,1.13754035714286,0.136529526857143,8.76368962385714,0.529195306428571,0.455347002857143,0.222526084714286,0.426698560428571
39,2012,0.272637967142857,1.12896908557143,7.88418069557143,0.891298948,0.430189754,3.16265491614286,0,20.5267514257143,0.176159408,0.241659707714286,27.8002755171429,0.572567303857143,15.36428573,3.14251147742857,0.389701879285714,2.65752553257143,2.02850489557143,0.643361159142857,0.773837665428571,0.108872221714286,7.82542529357143,0.436074800857143,0.331453762285714,0.157417499714286,0.186392606571429
