date,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1/19/2014,48.3106109,53.03799742,57.85121139,46.4635751,45.30995697,51.42665077,48.36848049,48.3653302,47.0750163,41.93277763,44.75806894,44.81398353,52.04098733,49.02569815,46.58073647,49.80904009,53.7630481,56.68544927,52.83770775,44.76140517,50.56808356,52.94753824,51.45398412,49.73833924,49.33996979,51.43247186,46.9200924,56.23230398,47.83831352,51.89103168,46.27291626,48.48581816,50.83875579,45.1890138,48.36694572,48.89844975,55.60815198,50.5202674,49.47065043,50.73726334,48.17258114,53.78497492,50.31381567,58.14381011,53.92796048,45.30682787,47.85382869,50.81988366,46.38164597,56.13736978,52.01839603,50.89817375
1/20/2014,45.83373185,52.83498112,58.1505303,49.30475988,45.87036248,50.7380963,48.29854742,46.24749977,49.12643645,43.6736113,43.91767523,46.64644154,51.82527406,49.39902937,47.26636047,48.67704005,50.19626929,56.65369933,53.81682084,43.51914361,52.12455934,52.62539157,47.01513158,48.92310467,50.98078029,51.66128898,46.00035879,56.6333489,49.41861975,54.05042641,47.65803807,48.0002613,50.75162932,45.71396243,47.82099002,49.47888873,55.42315367,51.15296408,49.81195269,52.41568934,51.34936202,53.73307205,52.25360852,56.21390797,51.50410078,47.19264367,49.11379141,53.75853663,46.62779353,53.48206681,52.20549314,51.90023703
1/21/2014,41.37626466,53.58044537,57.82576834,47.06272513,43.28172276,49.12043741,44.13044513,45.8353358,45.03049523,41.24776315,40.77820011,43.85469711,52.23104635,48.15647327,40.86270478,44.90702874,50.51601474,55.05697694,48.59140549,38.27345183,47.75157103,49.99466255,47.88470339,50.29359689,47.07379855,47.475081,42.29461535,54.44520878,44.16007178,53.62758899,45.91291805,45.03125251,49.80278801,44.22985492,45.23085636,48.29983749,53.98286061,47.7323548,46.58007808,48.92775304,46.61075563,48.94167806,50.7655801,52.46674634,50.03868787,44.70505492,47.02693323,52.76903875,43.97772308,49.75537117,50.37252894,47.47924315
1/22/2014,38.60291349,49.52128071,57.62845643,45.0709909,44.62706789,43.44844719,43.91111885,45.54806917,45.95994413,41.04166666,38.28638668,42.40626276,52.67039903,46.79026856,39.55741026,45.41356064,50.28911073,49.95270056,48.73271426,38.00515261,46.7081461,45.08093413,44.37937227,50.4727048,45.82659981,44.26372304,44.41442653,54.53758241,43.08793581,49.46900865,48.78232469,43.9822921,47.39244798,39.78680004,42.63756266,48.58120213,54.38913031,47.68178086,47.09505145,47.39336435,45.26268153,48.10462681,51.78825994,52.0984203,47.88763729,44.01099511,48.79443932,52.6170213,43.0171178,49.70713493,50.41486738,42.08151573
1/23/2014,38.24956018,48.74382997,58.78956122,44.43620825,43.6427901,43.23594562,43.40975991,45.19360374,44.19458792,42.42787661,38.90728179,41.77685292,51.12482847,45.18388486,39.59448093,43.94677613,51.31206963,50.41294424,47.46250142,37.56931122,43.84896807,41.99972718,45.42199553,49.50502751,47.43705566,44.19220405,44.09921945,51.34364462,44.31222285,48.18029625,47.04891719,43.54845646,46.22923781,40.00390443,41.92490733,46.51239,54.17234098,47.64293671,47.04614478,47.41378772,45.53429516,48.3422753,49.00513396,51.89391424,45.63103429,44.56071418,49.57233711,50.64148595,42.47497842,47.6045112,52.26158113,40.20542478
1/24/2014,38.41794602,47.47725874,59.01979205,43.8654381,41.36314953,41.35890051,41.84522152,44.54835067,41.39040409,42.69179268,40.71270258,40.56835333,50.45783446,44.39486558,39.18974686,42.24366666,50.77897061,52.63410816,43.82015878,39.51610266,41.84353331,42.29076017,46.72797275,47.3783174,47.51672068,41.97505042,45.35829944,50.73423354,42.78146167,46.13592714,48.06341765,42.99320371,44.91403365,39.69498403,40.2337584,44.77538022,52.56829768,46.23277843,46.50291326,45.7856084,42.3061723,49.0860933,47.41229526,51.59673057,43.49495673,41.96250297,48.09978924,47.77015958,41.78214794,48.57574831,51.03847963,39.52601878
1/25/2014,39.89809146,43.94868177,54.0250135,43.37024197,41.46363348,41.15148843,42.40204261,42.38388774,43.05305441,43.15250241,42.38010745,39.91170643,48.34533308,43.82249087,42.49214937,42.14910816,48.98363088,50.42604619,44.56376855,41.81388003,41.34795373,42.98010023,42.51025324,43.85389344,47.32558039,43.99215764,46.22343224,48.01518595,43.5928148,45.2733288,45.6691083,42.25198255,43.24288296,40.15802144,39.64414639,41.93918738,51.22724902,48.19377156,45.83517748,45.65175454,44.01247294,49.83511288,45.59890136,50.45703483,41.10347952,40.78915883,47.53619486,46.76598555,39.91525577,47.17460035,47.88601079,41.49320667
1/26/2014,39.59640603,45.32331729,54.606615,42.88386801,39.93003613,40.24800124,42.06153976,41.5810726,43.58012912,44.12839559,41.3078804,37.42408256,45.64084874,41.29193434,41.8988988,42.76398582,48.95690313,51.94995613,44.07774077,42.25023441,40.97143762,44.2845962,42.99694251,42.63833103,45.91266829,44.30757626,44.50011723,48.01048714,44.98142238,45.66517106,43.45624447,42.0033744,44.60799288,41.44586957,40.08403227,39.27284103,51.77346315,46.93290381,45.95450332,45.97263378,42.54242337,50.98795974,44.09984913,50.92978719,39.73027578,40.61063828,45.66598249,45.76121081,38.38272118,45.72514093,49.08634926,42.92661263
1/27/2014,39.77213051,42.93058612,52.05935541,43.69375007,41.24338671,38.94036147,44.17984842,40.1601613,43.66784072,43.30948047,41.57558439,38.00702547,45.88481366,41.23481628,40.15977133,42.12726941,46.48575886,48.39843903,41.83679238,44.67291923,40.76939253,45.63320485,40.54189916,42.44617707,43.57539548,41.78098424,43.61764775,46.32733639,43.37823396,45.76454129,44.13652754,40.67209092,44.61807607,42.02238536,40.21891696,41.60405313,52.39091883,44.73730242,46.66795096,45.66944938,42.46978915,49.05600395,45.23029935,47.97050379,40.21386391,39.46682502,44.2073098,45.94567155,37.71173261,44.68540413,47.56843232,44.74340427
1/28/2014,38.93025241,43.21162753,53.03431505,42.05698639,41.34935901,39.56417961,43.39477565,36.90674545,44.19514988,41.65034565,40.19788759,38.09184081,42.84963626,40.45303903,37.00344008,41.9552299,48.47644332,45.43281271,41.93721688,43.27417682,39.03480457,43.72314641,40.01298637,44.31060992,40.90133315,42.01580144,41.49006681,42.82339834,43.71936754,45.47855581,41.34331643,38.89551946,43.87540199,40.90509198,40.26992218,41.12089655,53.02767608,42.58342522,46.63100263,44.27776176,41.11763761,44.80841772,45.88054073,46.94254269,40.32256051,36.85213957,43.39460827,43.13604507,35.72522603,43.22468227,46.75268687,44.10398713
1/29/2014,38.65352191,43.68975177,53.13242085,44.82795643,40.33085291,42.27986779,44.02622501,37.70684236,44.73829068,39.76893432,37.23420767,39.19340819,41.57167756,39.81596454,34.38373108,42.79909675,50.37503565,45.20500871,42.57362311,42.81781954,40.67557647,41.9356581,39.73462335,45.26695228,42.11550376,37.72960981,41.43513983,42.39909784,42.9259673,47.08321209,44.54984452,39.34268204,43.90232204,41.12756014,39.32304561,42.05723291,55.16610177,42.47450531,46.60567801,44.05739939,40.79634964,44.10695599,46.812805,46.74554555,40.80838306,37.52275068,43.26262883,44.68047279,37.56882682,44.40251183,49.99336745,43.99396758
1/30/2014,41.33374632,42.44227109,54.87269677,44.79368582,40.26712713,43.04493105,44.30136406,37.05853709,43.98685241,38.15598219,36.95577782,40.9252341,42.82910828,40.719335,34.21423172,40.50814073,49.13697836,46.71878048,40.15739,42.63859933,41.06237361,41.93012637,38.94213899,46.78800356,42.25762379,36.65064097,42.36032927,44.3376268,40.24835222,47.5727771,45.58722352,39.94953851,41.77060145,40.74828964,38.92480967,44.35747836,53.19369575,41.28885436,45.51754887,43.028694,42.09397153,43.8334426,47.45133973,46.39471866,40.7778189,37.90333192,43.81123599,45.8450296,38.10576102,42.62272878,48.53163412,42.24308112
1/31/2014,42.33476117,41.6239295,53.50860776,44.28053338,38.53487294,41.44060107,42.77074721,36.4167883,42.43462881,37.00760357,33.15435407,39.56238375,41.77335196,41.13042392,32.86738117,39.62341923,48.9999067,44.99402536,41.20070707,40.45258193,39.4364941,40.30049343,38.01112083,46.33251382,38.77589701,36.14986067,41.58727365,43.61447737,37.94426302,46.92899794,44.75045443,40.28202691,41.90040034,38.67639607,37.39152956,41.413407,50.82751122,39.28922971,42.94215412,41.03563063,40.8780545,43.22711525,44.45331895,46.40808664,39.15670101,35.91478238,42.98456765,44.20958137,38.67455544,42.20912334,44.16461588,38.44296406
2/1/2014,42.5931554,40.07976828,51.45861557,44.41945804,37.24820012,38.06563534,44.71263889,38.30634148,41.91233425,35.98718567,31.08127071,35.97524866,41.42595911,41.59258785,32.89517615,39.76100946,46.01609993,44.66654138,41.02792332,37.42447846,37.41920012,41.77864462,33.6196133,42.49584148,36.65727343,33.33473326,42.20135954,45.31274651,34.76963381,44.48555836,44.50349128,37.98706887,42.94575771,37.8120672,35.58386624,39.78210319,50.82088917,39.80626663,40.61223316,40.49099354,41.53792814,45.97313988,42.4807149,46.28923518,39.50448832,35.90596029,43.95544525,46.69964777,38.12915999,41.20437633,45.34062719,37.25350703
2/2/2014,42.14078737,39.8555341,52.17138442,41.52877698,35.22543817,34.96789507,41.74078692,34.4574602,39.26022102,35.70119019,32.53809205,35.3265191,39.9787813,40.12982726,34.1420689,36.98549859,42.38119133,42.57191239,39.04927039,34.97389575,33.99592683,41.70063342,34.18781481,41.53518577,34.60104572,32.85629304,39.72016306,46.57878432,36.71867704,42.65581433,38.61134596,35.67650487,41.47606236,34.30650044,34.87522067,37.61770084,46.20388417,35.29177657,38.88073915,39.57495644,38.70669052,45.01843809,41.12595197,44.33266106,38.91406083,34.89645922,42.70449382,42.19938586,36.48736816,40.02268069,42.70882978,35.04574629
2/3/2014,37.23663971,39.35093589,45.87128928,40.87758836,33.57743883,35.32106259,41.48136101,36.43251783,39.76197626,35.55237032,32.33678575,36.22604294,41.3982078,40.32567428,35.25677866,38.89486889,41.08508791,37.51182997,37.7061626,36.6976124,33.26362999,39.50197555,35.83804917,40.38704689,35.16921405,34.12855077,38.7408705,41.65218882,36.94791638,39.89291553,41.23715171,34.42502526,40.81277403,35.59305198,34.68470703,35.6005132,42.19950606,35.93217101,38.55870724,38.84478431,39.63041522,41.78468948,38.940447,40.84292403,37.74212614,34.10869349,39.77803961,40.31561219,34.24243559,41.04842874,41.61642368,40.03481483
2/4/2014,35.50007971,37.03066757,44.90218417,38.41837897,34.2016226,34.32696025,40.44683163,36.17377692,39.19244946,36.29170511,34.04781397,37.80829295,40.67938518,39.51098307,33.39318931,38.27395939,40.51704491,37.74997394,37.6474418,35.69690547,35.04367162,41.30888106,33.8608861,41.25417653,35.98429271,35.0557229,37.79377368,40.90186553,36.81224667,38.45476713,40.84490231,33.26679798,39.87993428,36.68527334,35.94900763,37.25529976,41.63673035,35.8364436,38.43141467,36.85272818,38.10708219,39.99725489,40.5717972,38.63015701,36.2891025,34.01881206,37.98664046,41.59219109,32.17633621,39.11566783,43.2197637,40.33566648
2/5/2014,34.07851707,36.27888631,45.49355525,38.40189581,33.71757194,35.72516707,37.18181407,34.78865704,38.63021652,34.73871964,33.7255135,38.9155108,41.46402763,38.89198624,32.57639093,38.29842694,40.6510313,36.46122255,36.19233465,35.57254401,34.36146118,40.75088487,36.0979376,41.68246816,36.65038504,35.78132022,36.44983793,39.33621702,38.22299618,38.85658532,41.09693069,34.15246769,41.77183783,37.00146377,36.77477549,38.48396481,39.56460202,35.27962236,39.25602352,36.46690548,39.66029511,38.12375869,40.62657139,37.83633485,34.52759379,35.22672633,36.25276668,41.8046016,33.23763894,39.44048993,41.25850935,41.05571475
2/6/2014,32.24751378,36.71088066,47.24530955,38.58448511,35.6736716,34.7230258,37.15087156,34.6064439,39.239918,34.57497994,33.57721824,39.32808836,42.30839483,40.45314755,31.82898653,37.62193604,43.1846909,36.0250879,34.12446401,35.89265885,35.43806336,43.6196763,35.25550704,40.75140709,36.25484499,35.76694788,37.37446937,39.88108093,38.81151071,39.610204,41.03829812,34.31573665,41.34844374,38.51282295,37.26503599,39.84032373,41.7854369,36.90403993,40.88628884,36.42174468,41.24891113,37.59293848,41.92088621,38.51564273,33.00040949,35.31463255,36.85492037,45.79031285,32.63740834,37.79976916,41.80827345,42.44847603
2/7/2014,31.20478716,36.33149616,47.4536496,37.25460786,35.05820393,33.625936,34.91409123,31.95598441,37.749865,33.67264428,33.53148948,37.55044502,38.77572252,37.33273716,31.32633108,34.63175908,42.80710766,37.33140346,33.92117041,33.70997289,33.65309757,45.30172081,32.06738045,39.02098525,34.57612959,36.89133323,35.47538952,39.54820688,38.8176616,40.03213356,38.33574442,33.41649586,40.85372306,39.26921199,37.60186733,38.74240445,41.34843354,35.78795964,40.21056205,36.22193034,39.91112154,36.98349268,41.42827806,39.06687732,32.15489678,31.71213774,37.83381181,46.09183227,33.93794899,36.83558806,39.71222314,38.56911453
2/8/2014,29.26768125,36.18936293,46.2874912,36.22078185,32.54102348,32.15076587,33.313128,31.00218472,35.69545803,30.72017092,30.55818842,33.84411692,38.05094135,35.122004,33.0052093,35.15937011,39.15583038,35.99748598,30.42147188,33.53075358,30.34023384,40.81456968,31.75853124,36.14877698,31.90799536,34.32931155,34.8288648,38.65281682,39.16563752,37.91931454,34.85968058,31.16787718,37.52593577,38.144781,35.61412839,36.20971567,40.16588188,35.27130772,39.41040352,35.76661862,38.40444766,35.13920982,38.96086134,39.90389195,31.63691012,29.87112347,36.58554725,43.3017662,34.14229568,36.75724724,35.91658578,36.59825513
2/9/2014,29.14510218,35.96823265,43.37829024,37.13162362,31.58148078,31.83330074,33.93957488,31.25863749,37.70944346,32.19953419,29.06975677,32.37955779,37.14236114,34.96280006,32.36033404,34.27384428,37.2547075,35.56552407,30.72028686,33.86239393,32.2604442,41.52780444,28.63436296,35.32707969,29.76466253,34.26511115,34.6753739,39.07287563,37.27530704,39.01535825,35.73458128,29.81969139,34.04562893,36.54828357,34.1932628,32.7935107,40.93631238,35.56914252,38.52984671,36.39894204,33.79694041,35.64113,37.1759438,39.26061219,30.27498175,29.55643423,34.77766997,42.66402046,33.53433043,34.89360656,35.38271689,34.05555442
2/10/2014,28.53221452,33.79022039,40.84238465,35.99691409,28.39364406,30.35560361,33.45249012,33.21242888,36.80470101,32.38035602,27.2675742,33.90455344,36.37243943,35.13823573,29.42672909,34.1557643,35.15096864,36.79025057,30.74937598,35.43292182,31.51562564,38.39626265,27.83905057,34.99178059,27.86672725,32.97952418,34.08076065,38.04394336,35.90364521,38.87422952,38.66060864,31.08494824,34.06667624,36.32117309,33.55052675,31.97984091,36.82351003,35.18171879,37.46809334,36.76704855,33.15696013,37.70802843,35.47926093,39.81243441,28.04894342,27.28929862,34.54075499,41.93204297,33.28499895,35.65588576,33.71779763,32.95861562
2/11/2014,27.99461472,29.72244311,38.29301983,34.066842,28.16368263,30.29067206,33.19097878,32.98438441,35.34020907,33.39972775,25.72948938,33.70645429,35.13562244,34.14019419,29.01350909,33.16660175,37.82777506,33.75508009,28.77241278,32.48354859,31.95534942,37.93034592,27.98175426,33.42160313,29.00552639,29.78156256,31.38539345,36.24372331,33.93178469,38.75243333,38.5788818,30.88361392,29.60839003,32.35017967,33.1492229,32.19368542,37.79147874,34.18500083,37.38519017,34.9196351,30.61554629,36.33854635,36.84610414,39.06923573,26.08982033,27.32992099,34.35891842,42.76461521,31.33126495,33.09518772,33.72459605,32.64865616
2/12/2014,28.60242877,29.51865882,37.83020365,34.73987664,29.43845739,28.67517649,36.51111747,32.96431001,37.43218394,33.78612185,26.92203042,34.09676599,34.67062553,33.64253748,26.91059539,32.7182108,38.95579355,33.1749291,29.18279672,32.54088,32.44051562,40.80355502,28.30716774,35.95659357,30.73803464,28.92411889,31.26751817,37.01626912,33.25539592,43.43745127,43.09586665,31.24936773,30.10073856,28.53044877,32.89315801,31.56964418,33.82313905,33.50716956,37.26146334,34.75563541,31.42631187,33.74876467,37.34249725,38.92341317,26.57050581,26.51622654,36.29559888,44.54216371,29.92257258,33.23229005,34.76254635,33.88348097
2/13/2014,29.95118194,29.69912059,36.63946436,32.31865458,29.75652179,29.64581606,35.29407442,32.72710952,33.15703527,31.77715743,28.31408418,33.36604626,36.14893125,33.0645256,28.35287267,32.34972654,37.82522248,32.2243467,30.31130455,31.83881568,30.92313108,37.66991488,31.48391882,36.35343119,33.24332767,28.83510725,31.65479716,35.08668992,31.72517964,40.19194651,38.29086194,30.91308993,31.6910171,29.54463811,31.4100099,33.20116884,33.15757549,33.94099531,36.15863854,34.33119782,34.59069802,32.48492634,37.03177259,37.52250757,27.31311695,28.04401306,37.26648773,41.11512278,29.45395497,32.32064593,35.54482335,32.79730956
2/14/2014,30.06112309,29.65459943,35.17055246,31.1740531,29.36041139,28.80407405,34.34591539,30.49391366,32.21146954,29.4630833,28.18048947,31.52151711,35.70068515,31.15719428,30.96840196,32.2586962,35.53972455,30.08669847,29.50535308,29.64740394,30.01735098,35.62932717,31.33674981,35.5168908,32.3590967,28.68998989,30.23341049,33.19226727,29.69200844,35.96441393,34.73685996,28.9844928,30.66949058,28.29796158,30.71726184,32.05974615,33.94860617,31.93256508,33.96561759,32.41938027,32.56833489,29.81133842,35.02139401,33.37654642,27.21694225,28.39220843,36.81203915,37.12134209,28.04274984,32.93528082,35.10169981,31.26317888
2/15/2014,30.26894812,29.91254957,33.25786345,31.8441124,28.06311214,28.01237839,33.57714712,29.98995144,31.18364875,28.50393466,27.93637112,30.77992942,34.58597667,31.1964962,29.86735948,31.98940185,31.43907034,30.88524354,29.53513376,30.01004993,28.92194501,33.42751653,31.51191398,33.3132164,29.47440152,28.49681736,30.66962187,32.97095248,30.18473628,34.39370438,31.93814916,29.79723334,31.25064332,28.02557445,29.95877036,31.1491799,31.5313844,31.72918538,32.4131573,31.3470616,31.95703687,29.67625936,32.03935389,32.40558489,26.53504485,28.40032394,34.23957226,34.47104497,27.20105679,34.02728034,33.14042957,30.31630375
2/16/2014,30.1987306,29.94609445,32.11941824,30.17804334,26.54329904,28.8535238,30.66826661,29.35803694,30.40909507,28.56420166,28.64361013,30.15922896,33.28062121,30.22397715,30.81802748,31.15973634,31.0049812,30.97071929,28.55107838,29.48993579,29.09645439,31.64063443,31.65886903,32.34481934,28.84505298,28.54938616,30.07357152,32.60876317,29.14507168,30.9823727,29.91652115,29.25679865,31.05456198,28.5826665,30.43345928,30.38510935,31.64936998,30.82433527,30.83855369,30.93278868,31.45320644,30.82948728,30.81825681,30.77063874,26.19712699,28.34779728,32.32094862,32.55232935,27.87704306,33.07521221,31.7535402,29.75751921
2/17/2014,29.27370201,29.67966851,32.43364674,29.33164563,24.95032444,28.00813007,29.61905053,27.95621367,30.47650928,27.57517615,27.23776747,29.71845267,32.59260684,27.72614616,28.42342547,29.80473809,30.51043248,31.67792375,27.89818486,29.00845139,29.47790692,32.51489581,30.2431156,32.12705159,27.73962867,28.38531406,31.25031676,34.13287075,28.85273444,31.32993661,29.23114486,30.99677574,29.99722614,28.44583896,32.96741564,30.75866399,31.94817133,30.07890295,30.97373055,31.16580083,30.4449059,31.10272917,29.76002412,31.82322266,26.83424821,25.70863185,32.27563217,33.91044901,25.89777383,35.51351987,31.62319499,30.3166255
2/18/2014,29.32677278,30.58866637,33.36408638,29.31058005,26.30152994,29.47601966,32.38373569,27.6202311,30.36088243,28.66459677,27.11968293,29.04188211,32.51922002,28.65250736,26.24865239,29.66840757,29.82293844,31.81439165,29.25730694,29.48715913,30.20760446,34.57550159,30.71933135,33.01439813,30.08418908,29.62266469,31.50401308,34.81993042,29.68343577,32.12561457,31.31534191,31.24177049,30.56059094,29.06566835,33.40326428,31.1975977,32.28817162,30.0810797,33.13600366,31.91695831,30.59298046,30.64878134,32.29125855,32.42383456,28.54697171,26.78460058,31.48322154,34.24804645,28.21547119,36.53549542,33.14932012,31.92652626
2/19/2014,28.75650291,28.2197529,33.70282874,26.983029,26.25251534,30.33867797,31.69098844,26.37209989,30.2777575,27.72237755,26.98805623,27.68539005,32.18521197,26.5577086,26.95420029,28.16232484,29.58569822,31.29261042,28.20857942,29.86460322,30.4239774,34.36404163,30.70319046,32.86866668,31.41871543,28.44145827,31.04623693,32.36220232,29.01814336,29.87415964,31.61025458,29.8087857,29.97795803,29.0139386,32.78737825,30.05095615,32.18821298,30.29245482,33.07605881,31.64964852,30.43938112,29.91075649,33.57052105,32.95273913,28.93133436,25.90954285,31.28348044,35.32464723,29.30901992,35.6038051,33.92542016,31.91172996
2/20/2014,29.51531134,27.1804377,33.42294149,27.14943592,27.00623866,30.81894041,32.04248711,27.40112846,31.82948264,26.7848465,24.64047814,27.32192686,32.22892324,25.24513218,26.74466052,28.00940326,27.95728913,31.21807208,29.14898999,30.65566848,30.65246813,33.37627521,29.21059695,34.23044143,31.00565367,28.38595091,32.65135119,31.50102115,31.62544686,32.56380272,33.41538881,31.26272924,29.21731209,29.872474,32.29530679,31.55401676,31.39565547,29.90831112,34.43332212,29.78113602,31.28874424,29.66398416,33.38930139,33.72302666,29.32919477,25.78175925,31.23190279,36.92239977,28.31255563,37.43698478,33.57645634,32.32561972
2/21/2014,30.41279096,25.7523866,32.49761336,26.59068187,28.84486499,31.655918,36.74090981,27.22890588,34.58334381,27.24711481,24.45778283,28.77502322,31.2646113,26.69658041,28.00632675,28.60802586,27.75652791,30.46495373,27.14434722,34.68998844,32.15897244,34.53519236,28.11731508,33.50319575,28.80819775,26.29508966,31.73238786,31.98049323,32.08699141,33.91141632,35.71718553,30.20606482,29.17533462,28.75399133,31.71769695,32.75307838,28.68286492,29.20497867,33.85227691,28.30554024,31.73424054,29.1743422,34.18898358,33.45335309,27.60208849,26.11511481,30.96571085,35.90902898,29.96157243,36.37478438,34.33626322,31.617741
2/22/2014,30.07775621,24.20138512,30.04646265,28.48322562,27.42474524,31.40509254,36.2762173,26.65118958,34.46836738,25.75256989,23.84444943,29.27696737,28.8978245,26.46889802,27.76776061,27.4073726,28.51455249,30.82426383,27.03759846,33.77611299,31.72425413,34.22120943,27.12028332,31.22281044,26.37871284,26.18260324,32.08865934,28.8443227,29.85558873,33.55288069,32.70584586,29.88056156,28.9099536,27.02257315,30.90638204,31.55704379,27.21395799,29.70701942,33.57786276,27.13684864,31.84725994,28.54164165,31.16622121,30.87222204,26.79869387,24.9461321,30.03114464,34.46089585,28.96806591,32.6499872,30.5142834,29.92357562
2/23/2014,29.23316669,26.81248148,29.07759231,28.90667966,26.34205209,30.60435251,38.11213393,27.90183086,35.16889608,26.42167457,22.85810509,30.84455368,29.28207446,27.61539507,27.13469801,28.63462009,28.42746601,31.00583261,27.96412267,32.52812631,30.75916439,35.02568748,25.98975887,32.99849402,26.01298951,27.18217904,32.4645904,31.23788655,30.47488971,36.11592354,34.66288654,29.73188781,29.07207136,26.57422655,29.59486634,32.23836121,26.93506459,28.70799381,34.09135387,26.48539128,32.3969473,28.89046886,30.93752907,29.2992053,26.70284532,24.85197641,30.24032431,33.79276382,28.01471229,33.30006904,29.0734839,28.66364266
2/24/2014,27.82121689,27.47558973,28.63660573,29.32583222,25.75887143,30.49847146,36.2761158,27.75035734,31.53418602,26.55485579,24.14507287,31.34363578,28.75153359,28.09096091,28.25214401,29.07771507,30.31420604,29.38336156,26.60703335,33.25454956,30.26883709,34.68999604,28.24910622,29.55773073,26.04275973,27.23942003,29.98755149,29.88472288,28.04486763,32.20240269,31.91530818,28.91806678,27.68879485,26.08964642,31.05152328,31.05743033,28.6277446,29.85754461,34.47024839,26.88798995,31.23070607,27.80284699,31.91470901,27.92581556,25.68557252,27.57416536,29.59632749,31.14631768,29.58211958,31.19192586,28.57216749,28.58742094
2/25/2014,25.94841132,27.29975262,27.04904129,28.39899034,23.26130944,27.82239793,32.72901542,26.82748656,28.20524408,27.25923777,23.92278748,28.88216436,29.15416019,26.85292889,27.44513213,27.89540982,28.67862922,28.80228844,26.30508774,29.41191457,28.14372575,32.79842966,29.0730916,28.51957477,25.66692873,27.7588985,29.34310908,28.23125537,27.41630928,28.7258069,30.01750055,28.11545542,26.59622245,25.1302866,30.6567127,27.32528717,27.84315904,29.27905511,33.01883557,26.67830416,29.69703009,27.76479996,29.04202443,27.04510029,25.61740703,25.17644865,28.73191975,31.70597781,27.42790496,31.51175703,28.64087327,27.47849253
2/26/2014,25.71159888,26.64639674,26.82078594,26.91867665,22.89761437,27.49113192,30.10852563,27.39887828,27.43934611,27.35407193,24.67624216,28.64232715,29.57489627,25.70038486,27.27242723,27.54873451,28.10889127,28.42862667,25.49278,29.14208571,27.0807844,30.62370274,27.71033772,28.96313486,26.94318559,26.92904146,28.32388895,28.60993999,28.04154989,27.36087783,30.05028082,28.02424814,26.0483298,25.28137116,30.27303888,26.74040973,26.69633468,28.83768396,31.48226662,26.03673399,29.05640702,27.25149156,28.07325509,28.58085049,24.95851609,25.00306672,27.6209453,30.61250908,27.15282582,30.98578096,29.90909297,26.95087915
2/27/2014,25.96998894,26.50229399,27.25863808,26.68618413,22.77584327,26.79382165,29.0408467,27.4859555,26.79341393,25.5651033,24.4143072,28.38766384,29.3280598,25.52486817,28.04826065,27.10573,28.52817573,27.95423566,25.22271321,30.20756158,28.52636629,29.78551896,26.56259884,29.04773797,27.04139739,26.42566658,28.34586748,28.70954,27.02628825,27.05843143,28.99449355,27.79072956,25.72230112,25.23452728,31.19044932,26.98941238,26.19356342,27.76424844,30.97195684,25.25503165,28.49488687,26.57138481,27.97421871,28.5909895,24.16141635,25.40280157,26.95178348,29.61034578,27.11527197,29.8265914,29.81542694,27.24668594
2/28/2014,24.63714061,25.36088169,26.76921648,24.37785499,20.16147683,25.99628763,28.2422584,25.95865399,25.92068236,24.70866112,23.05365998,27.47860813,28.97382218,24.39273286,25.42815332,25.05354534,27.34183727,27.75259172,23.62340076,27.53848601,27.00552599,28.32514843,24.19881678,30.00063385,27.62694384,25.97687156,27.46316999,28.18939606,25.91561211,26.50046013,28.98957945,27.2979458,24.56694332,24.50632277,29.83611401,25.65889688,24.29111333,27.14035892,28.46442249,24.55218787,26.72560414,25.89816517,27.11358663,27.85107244,22.55730555,22.08428104,26.24034137,29.03481417,25.5211307,29.62427337,30.04681102,26.70731062
3/1/2014,25.04109516,25.8812574,27.03153359,23.26710143,18.98064181,25.91096627,27.69060889,24.68326954,25.17450818,22.16318577,23.19408579,28.56377948,26.52244957,24.68710063,26.34149965,24.58170791,27.24389947,27.35764175,22.27469806,25.28695326,24.4476332,25.78934373,20.88202559,29.74922582,28.45818618,25.68425726,26.55722223,28.00075988,24.3101061,26.08876096,28.70213024,25.92844569,23.72996512,22.91766338,30.07889021,26.29914827,24.40380435,25.86529421,27.58441569,24.75318464,25.76976704,23.60766216,27.01387998,27.78146977,21.90696306,23.20853377,24.14709226,26.67770416,25.33351397,27.44058936,30.14631067,25.43718485
3/2/2014,25.13278617,26.91831379,25.81492409,22.4433001,18.83483375,23.70788036,27.80989919,24.43547994,24.81060102,21.53620519,22.93811925,26.24670379,24.57193322,24.79251093,27.12830954,26.09405873,24.68954751,26.38505896,21.32394112,25.10986941,25.07797553,26.31399599,21.96475028,27.92657253,26.429553,24.67614048,25.16102307,28.41963253,23.25021169,25.93864664,27.0534072,25.11961984,24.03429575,24.06351356,28.66782379,26.60813992,24.45577294,25.07093805,27.77537684,24.00452905,25.83934301,22.91712391,26.18598302,27.14050587,21.88338554,22.82383861,24.37621226,26.49399248,25.58579516,27.20943518,27.45095531,26.04044466
